x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
95,A,0.426569004711536,4,B,0.2086077271232118,8,C,0.5449906896759358,10,39244.66882295944
99,B,0.0722862325503168,92,C,0.4367271730807147,21,E,0.5713248888545308,69,39245.62567383079
31,A,0.8933429528041915,38,D,0.690019888863465,60,D,0.3362690548727642,55,39251.17556607228
54,E,0.6114308072278889,65,E,0.3096192905601367,88,A,0.9303480711250128,22,39254.97226312667
78,B,0.1157132995689695,80,A,0.0754770788848103,84,E,0.7133477822503708,9,39257.01327389512
57,D,0.5109305765941476,44,B,0.1973899790845937,24,A,0.9277724952392584,96,39257.05809768478
98,D,0.4972543159484714,74,E,0.1647356195409032,80,D,0.099267257415912,82,39258.39539569054
2,B,0.0604018687929269,12,C,0.6319427891263428,78,A,0.5837293493614354,74,39272.30180200781
79,B,0.6068597036029475,92,A,0.0685489872228819,40,D,0.6375272498276152,23,39274.205530607855
68,B,0.8083263989215644,31,B,0.8847495753462825,6,C,0.1259933227592776,59,39282.89533089132
84,C,0.7490080542484782,42,B,0.0843871386573954,58,B,0.3462649881036804,91,39284.25812863808
9,E,0.2029694141641833,7,A,0.5979097383123252,95,A,0.214804347198167,11,39284.38820619428
82,E,0.8622925295542114,73,D,0.9295326351690808,71,E,0.9844589755824148,91,39289.05556216119
24,D,0.3425421656593509,88,D,0.0624229287054439,66,C,0.5434151911519908,4,39289.135983101005
67,D,0.9465083782919412,58,E,0.383104877158385,32,B,0.3152609129790282,18,39289.72006165776
60,D,0.0717479642257137,10,B,0.3279457929630529,99,E,0.6644966520453187,71,39289.78802133311
28,A,0.4862086885198426,27,E,0.3442087738726571,80,E,0.6595476204252423,36,39293.38105924091
18,D,0.5971243771775492,96,A,0.6003114654119204,64,D,0.3473303759425143,27,39293.78597732526
42,B,0.2476500984746047,38,E,0.2621030954620509,99,B,0.9939228589844206,43,39300.42612656159
65,D,0.7713801887202277,25,B,0.0273229572846067,59,E,0.8089615824889931,42,39305.95738954507
73,B,0.626895679810717,71,D,0.9622750364419148,80,E,0.4003181697814371,68,39308.74098759147
60,C,0.0181094372879555,25,D,0.7487759857650342,57,E,0.6600593442969642,71,39309.10654256847
42,A,0.6083685906962358,31,A,0.1351275922356739,43,C,0.7105396227289024,87,39316.02701979778
24,A,0.4914782344184464,45,C,0.4551568535095953,47,B,0.1738165196630881,19,39316.81637378559
19,E,0.1960292017035076,27,E,0.0627217332123497,36,D,0.8781591721274831,98,39326.80592453683
47,C,0.9957482270595296,6,A,0.0278563313974946,24,C,0.8260378099003624,5,39328.31416671415
82,B,0.897162194827615,34,D,0.0475117314343144,24,C,0.7556749307154439,68,39328.901392781074
86,C,0.2925076950290635,65,B,0.7557777324797097,56,C,0.2226760610431276,73,39332.51458969432
23,A,0.5410709207986163,21,B,0.4449239572671184,12,D,0.1362498148074317,91,39337.66429892599
10,B,0.3165021399102907,21,C,0.8443969152012445,76,D,0.1805480837102361,11,39339.42477553266
97,C,0.7754957516360781,2,C,0.3052151040743817,11,C,0.0930188092579697,14,39340.49856355564
54,A,0.9303314331964552,45,D,0.7753217379652473,95,C,0.9402908299681348,66,39342.78529637663
27,B,0.3588286069143835,49,C,0.077934557950102,98,A,0.8514944495937362,86,39345.931032646826
68,B,0.8055842491436275,7,C,0.6351081576216695,91,D,0.0907794668789065,62,39350.48916197973
62,A,0.4984075427132048,3,B,0.3606019135793512,62,E,0.6779707060060214,35,39350.88092554022
58,B,0.3965785613115773,14,E,0.2767249266006126,61,B,0.2455873502407762,6,39357.05004386181
4,A,0.9384218520987698,43,B,0.8151090941506259,83,B,0.017273653311937,0,39362.21636115808
50,D,0.5104046887190314,38,B,0.0519221196057748,27,B,0.2923921375273961,71,39364.03559042831
20,D,0.4674105002574649,75,D,0.9495314606862236,54,C,0.4400300693127935,90,39368.20133159001
11,B,0.672434401962343,28,D,0.78554556586246,94,D,0.0200381586208673,48,39369.5367810999
49,B,0.2612342010182844,72,E,0.3556092739272248,87,A,0.3237200308278166,21,39370.03363852592
3,A,0.3247928707883157,61,A,0.9913329914545176,74,A,0.7003526292887589,51,39370.53661341751
41,B,0.9320458362386228,83,C,0.2024892391177027,41,B,0.2284284590344923,94,39377.353580324336
83,E,0.6785298454369424,33,C,0.4024140132931634,60,E,0.4848929753257986,42,39381.216637786165
37,D,0.8266371477710056,25,B,0.8848795362927627,79,E,0.8875809130364618,38,39381.58969332105
24,B,0.2711117619354296,84,B,0.9968070848025268,37,E,0.0283909832089823,74,39400.85786304911
13,B,0.543790189929872,86,E,0.239112821344569,80,E,0.785637145599726,42,39401.67789141396
74,C,0.9713962669894982,17,C,0.7431134063733414,4,A,0.3838928236362087,53,39404.29264711617
31,B,0.3187038990282176,62,B,0.3057293306355545,83,A,0.5411498910361231,20,39407.86979134051
10,E,0.1604764763170418,51,B,0.766472670713606,47,D,0.2308717276613986,14,39409.81146671797
60,D,0.510886008224664,53,D,0.1252840148002457,34,A,0.5789484606603936,91,39412.659575787
17,C,0.3878210887248762,87,A,0.3361699337745658,47,D,0.7306996495265502,37,39420.531940214045
26,A,0.1595772327867135,41,E,0.0749995855544833,13,D,0.2015379296774374,22,39428.41720086976
54,A,0.888551382703368,92,A,0.4918969202402877,53,C,0.3432688177663501,90,39429.40691110734
53,D,0.9907239105537778,53,A,0.7015005527537481,25,A,0.5673789977078711,82,39432.35801430688
81,A,0.5685821806899978,51,E,0.3786160883217364,42,E,0.4167809969252238,79,39432.90220053212
86,E,0.774676768373454,12,C,0.614716925002346,41,B,0.2931528778888108,75,39434.17715970431
74,B,0.8590383695462995,31,B,0.5690867622524317,87,D,0.4516874328968764,50,39434.415060641775
20,D,0.7009820060218269,82,E,0.29459651741737,94,B,0.2908277671805992,22,39434.88424108047
43,C,0.0441560491117312,80,B,0.4867781879009881,17,E,0.3018735833747836,50,39439.13700198056
4,B,0.1576342317168177,65,D,0.0690190429991572,54,D,0.6106336772932547,70,39442.19820614054
86,A,0.0709891911513864,81,A,0.4599132797760336,49,D,0.4770652716716981,45,39442.82566808291
40,A,0.0098796066420565,57,D,0.4581894943125421,85,A,0.6770722246435351,93,39443.64187474176
58,C,0.3059964087572365,38,A,0.0287179108574161,20,C,0.837444998970784,60,39446.26047208288
88,E,0.3923559604815597,26,C,0.513873248116503,33,B,0.9429653286288974,15,39453.11818279342
53,C,0.2410297323359257,77,E,0.7376936659569188,88,E,0.1513513307802675,59,39457.00954282651
73,D,0.0646046480863209,53,C,0.4522521748365933,39,C,0.6261903451864209,31,39461.3507276914
21,C,0.5298630908366776,78,A,0.6460255213749485,29,C,0.5823995382612611,40,39464.48658294038
82,A,0.2733193199571416,71,D,0.5324209686685818,69,A,0.8669452562076814,59,39466.03624753403
64,E,0.7960371548635623,72,A,0.7851787746373422,24,D,0.8958899051158327,20,39467.91985954293
63,E,0.0080526216252811,84,C,0.514455265255737,68,E,0.760502591515349,67,39468.3884693512
70,C,0.8425270512876103,42,C,0.3316090141068949,28,C,0.595461829015076,6,39472.40192176159
3,D,0.954753678945957,98,D,0.8275687695768456,85,C,0.1992627997856639,90,39476.59321239411
64,A,0.7161350631535696,51,D,0.0676214146866209,66,B,0.276638397389337,69,39478.80838611043
14,B,0.7336440652625665,13,C,0.2894562458750835,56,E,0.602767088802969,19,39479.065056530766
75,E,0.9335623116027332,90,A,0.5914844315630368,46,E,0.139343764293967,43,39479.44564110001
21,C,0.2090712853003491,7,A,0.8560265169472642,93,C,0.1839641734105629,43,39486.84974791037
85,D,0.9945655682085768,34,E,0.0721418371966333,87,D,0.9114322696086902,11,39488.000356552206
46,D,0.7734812033785419,17,C,0.0960529327402073,16,E,0.95631200866921,58,39489.46520306364
80,A,0.7265707083277937,54,E,0.2823850212595319,48,E,0.0052347049271832,77,39499.67488322772
92,E,0.3610905789952927,77,C,0.3445719541957857,49,B,0.8624819278530844,33,39504.39409319769
45,A,0.5457774854056106,51,E,0.8435382452748685,83,B,0.938013574165115,43,39504.42742518646
13,B,0.653917788273347,71,B,0.958903217174662,89,B,0.5257394715645294,80,39505.42471333084
49,B,0.6203428613172159,48,A,0.0172286877858639,4,D,0.448900508809563,39,39506.12276523052
19,B,0.7049846384775807,7,A,0.0153561113753305,12,D,0.918799496321553,83,39507.36161324837
49,D,0.0823817390784106,36,B,0.8648103288756872,62,E,0.0075331567367652,1,39508.99358142741
32,E,0.3556484328316968,65,D,0.1356169732676782,38,D,0.8404858362467178,60,39511.02049115919
58,A,0.4340000165954771,80,B,0.3393361612633557,67,B,0.2965760660430491,20,39511.18155381942
42,A,0.2606292978749664,76,A,0.2752135273654501,44,D,0.6411622060432031,11,39511.30254475354
78,B,0.1726272702692237,77,C,0.2818682161098506,16,E,0.3231980283578073,76,39516.99797228319
11,E,0.1389274799128628,40,E,0.328591898150581,58,C,0.5229447410391561,64,39517.22791135893
39,E,0.3663833922565851,72,A,0.3360461840140307,98,A,0.808317162239063,81,39523.992621311816
19,C,0.4934417005625658,26,B,0.6201558393885646,94,D,0.1812689576743719,77,39528.32511620372
93,E,0.0629764401466607,19,C,0.6287841089150424,79,C,0.6639186190254209,94,39530.20108730537
37,E,0.9464580945905496,37,A,0.5228919967181036,97,E,0.8983368355371911,87,39531.265434251065
2,A,0.7652433228607584,11,B,0.8585415758115081,58,C,0.901051708548984,11,39531.86523188148
27,E,0.7308517731854666,41,A,0.8456718463817281,95,C,0.8941209370088473,51,39534.22916034077
55,E,0.1728605249887269,85,B,0.2172174007255105,96,C,0.5184634350954728,88,39541.56769487848
89,A,0.603800768012189,49,B,0.54363955752049,7,B,0.7677012532329965,99,39541.59998517741
93,E,0.5297249468086674,30,A,0.7838370915413031,29,D,0.4468577452934135,13,39544.724417256766
12,A,0.9824688457866938,76,C,0.8668743367569005,2,C,0.4601633871770425,17,39552.48326780884
76,C,0.747671770080158,64,A,0.2551857730730635,16,E,0.2838542716165727,23,39556.04521594055
65,D,0.5757618837162312,52,A,0.4941001493974684,50,A,0.2852274688158651,25,39564.470314997634
36,A,0.8508126664701222,39,C,0.5250272835056582,23,A,0.0378243219650638,93,39565.01687199284
48,A,0.1550942708607094,72,A,0.6996383182198953,79,A,0.5314716239068339,60,39568.72010937021
65,E,0.0152165296909771,38,E,0.330259236999504,63,B,0.3087609144092144,67,39569.95644107936
35,A,0.6902333334145232,9,E,0.2934517992916946,83,D,0.187686432959741,63,39572.66568785466
53,B,0.0983114602372374,28,E,0.705597485701357,73,A,0.1217128187762149,39,39574.70184938589
25,B,0.1154336399835092,39,B,0.399335483601973,87,B,0.3469988299574538,28,39576.333436205176
74,C,0.7446807264245305,29,D,0.0040239474901532,70,E,0.8990105620065529,17,39585.77947058781
71,A,0.2705348441339891,1,A,0.937846579004087,48,E,0.5164015754536818,67,39589.22605950946
39,E,0.6286312155688929,81,D,0.149645495706308,19,B,0.556935973447102,58,39590.61614981977
42,E,0.9174069260927484,27,E,0.1486341159556953,76,D,0.0543278801231067,96,39601.522142214206
21,D,0.3164745316378583,46,C,0.818365801537962,28,E,0.5198463415299011,55,39604.50488506611
19,C,0.2171441578399188,31,E,0.335502830981675,9,D,0.6676117409566431,65,39608.18563268163
7,E,0.1065628837410517,87,A,0.3281753066182643,8,B,0.1507152198594892,11,39610.531127464674
28,D,0.1304623614197261,77,D,0.6223954073802911,70,E,0.983553795981712,21,39619.96662529214
39,E,0.0622226953788427,88,D,0.0590386529413751,62,E,0.9151144877879656,61,39621.81425652791
89,D,0.0876423788297401,88,B,0.2369617257652176,32,C,0.9931022618236406,25,39621.92843766501
29,B,0.4320045888091539,31,C,0.053271163413243,23,E,0.3603169804885008,13,39623.27930180137
80,B,0.3208650450239697,26,E,0.2915096617251026,79,A,0.8222991561214585,8,39637.71669137564
83,E,0.706560814322998,53,C,0.8699301584794589,31,C,0.3287357165715541,73,39638.876443402434
54,C,0.8702416582470018,95,A,0.9093325444319807,3,B,0.7491295736618664,6,39639.23840513058
15,A,0.7847732031423843,55,B,0.3094366947290019,61,A,0.9478297826450094,46,39651.19133221485
45,C,0.5306372566656522,30,E,0.1875866962901445,77,A,0.155020616293197,57,39654.14352648389
61,C,0.1024421162326534,23,A,0.1352759882253753,92,D,0.140319872271352,19,39654.478885216784
6,A,0.7097672839415535,34,C,0.3944191208134017,21,C,0.1044044937564514,78,39657.7841699902
79,B,0.3628287247268735,29,B,0.8264062847802324,22,D,0.7983507642811442,55,39663.165295123326
44,B,0.0856503939154101,96,E,0.8526634336275619,89,C,0.6666336051002972,42,39665.2805585953
58,A,0.8424664072126257,54,C,0.0459279841522921,25,C,0.5223151586336727,97,39668.80635691683
55,D,0.3382165171825055,63,E,0.2092288562684776,48,A,0.7739126539637214,59,39673.86624869615
47,C,0.2182488325115713,32,B,0.2031702551814332,43,E,0.8499231777848663,51,39674.750953667724
26,E,0.8714520646188432,45,B,0.8284301800160807,21,D,0.9495284295795904,87,39677.03463794697
52,B,0.9021338684470048,90,C,0.456292315878398,66,D,0.2012510496157084,65,39682.13479108461
86,E,0.3389708371915598,96,E,0.3683952319555742,41,A,0.4416766263583114,19,39684.74688693349
87,A,0.3548014192813734,32,D,0.9566058910713828,51,E,0.9230133417659938,12,39689.77827658165
72,E,0.5796285275831441,67,A,0.9253572974466644,16,C,0.4613237084975723,24,39691.19352784558
34,E,0.7334414938106582,63,B,0.4401066867242871,13,C,0.4876550240157555,35,39691.945948512825
50,C,0.0631492019068634,29,E,0.1283318260029005,63,E,0.9424452306970122,2,39694.14798043221
83,A,0.5933436571884717,78,C,0.1710034868065278,44,C,0.7346762954955773,46,39697.27450532413
36,E,0.9528200617835816,28,C,0.1120839172597931,63,D,0.5520481591867035,11,39697.3527524001
80,B,0.2620938971799537,61,B,0.6805038836929093,29,D,0.3572861986523999,59,39702.19171827288
94,A,0.9088272140969338,91,B,0.5546870883953902,12,D,0.9153494688670134,96,39714.929167760885
56,B,0.9501683407630936,95,D,0.5566444773987268,25,A,0.0089385032948083,27,39715.98740581285
7,D,0.2691536409710897,99,C,0.0983778547467624,31,C,0.3210061980830644,74,39716.32271029405
78,E,0.7542018658853505,29,E,0.7932749560483572,45,A,0.9460731579518614,80,39721.84512680869
94,A,0.23877500831956,11,A,0.5355728923983802,97,C,0.4982037968748033,13,39726.82522674002
93,B,0.7376111617321327,66,A,0.090969196335501,50,D,0.6238546330825986,30,39733.98774662266
19,E,0.7974199712888259,14,D,0.7471307905046627,86,D,0.5326155972072614,68,39736.80208325256
52,C,0.2472057037106494,9,E,0.981298104642211,33,E,0.3973607047323061,65,39741.886562765045
11,B,0.715869543583235,85,A,0.4411805111762418,75,C,0.6652824394537331,59,39745.71527977591
48,B,0.8121045388640898,60,A,0.1156546223861533,86,B,0.7664747268552259,76,39745.85055300686
16,D,0.3585788721069117,22,E,0.1013991546471076,27,A,0.36442638183386,19,39745.88711321251
63,C,0.1677027759897269,10,E,0.0258795288035033,18,D,0.5905214487053608,10,39746.12785150825
41,D,0.0919645673175135,15,B,0.7703981464532869,47,E,0.0827581449309982,77,39750.45183763141
93,C,0.5753817036099419,48,A,0.6940009971671919,97,E,0.5475979147588649,3,39754.25742009856
28,B,0.9780981193157132,79,A,0.5842392897883149,71,D,0.7477496315366798,51,39760.0745706742
18,D,0.8229503200222161,13,D,0.7656293233752828,33,C,0.5852438399176223,46,39762.75590443948
10,E,0.4358396389345528,5,B,0.9992976684291832,15,E,0.8784476300163263,66,39765.69301923615
97,C,0.5366209028549586,41,B,0.4018479375392831,70,C,0.2861931872059486,10,39769.41792822621
49,B,0.2795278854118189,16,A,0.7058102251318633,26,E,0.49175606990855,49,39770.11676254759
70,A,0.1630658673600635,94,C,0.3771616052868229,50,A,0.0874799528077537,88,39780.56140581591
57,C,0.4820811582322732,41,C,0.3520578858331207,83,C,0.7000209125620629,22,39789.3152229198
33,C,0.4635015661671852,9,E,0.8509200969045437,53,E,0.4428915116050008,80,39789.56287881458
19,E,0.5219299528037602,45,B,0.5747631414847063,98,D,0.5303654744836348,61,39791.58790809443
49,C,0.9528045855639408,83,A,0.12061327315892,16,B,0.1283946631401096,52,39796.16164317255
87,C,0.6038953001447722,48,A,0.403515997917005,91,D,0.9973518258794984,94,39797.284111682646
9,E,0.6057718366223738,8,A,0.7965543195275148,71,C,0.7719200266050015,13,39799.28801279528
31,E,0.1280247628610767,78,D,0.9399981190552432,67,D,0.4006297733009594,46,39801.73253239647
51,D,0.9964888661768204,38,C,0.6144281287220696,96,D,0.5699597173854625,17,39803.54333537152
14,B,0.7728449442346685,1,D,0.3942137093752844,85,B,0.6187171385551994,66,39805.78113983428
83,B,0.8772033440940048,67,A,0.2519823915951652,94,D,0.96076603083211,98,39808.7596811556
2,D,0.4143004118309941,51,A,0.4220236981400231,0,E,0.7683886101161989,82,39809.3066536626
36,B,0.5021280957856249,87,B,0.5656544778032216,13,A,0.3496668191002218,22,39817.02392339996
39,C,0.5220838091622765,81,B,0.0044167362898773,6,B,0.9777057083552768,94,39819.05309575461
71,D,0.1940945392896051,10,C,0.2686778214076256,63,C,0.3017963078337914,59,39820.66380157444
39,D,0.6894891563269572,36,E,0.6715159398520695,71,E,0.5769460651385186,58,39827.006138828365
55,B,0.9029767236174566,89,A,0.6732296215587162,7,C,0.7006676785452025,87,39830.82310390654
22,A,0.163705818138419,71,B,0.653006722134765,53,B,0.2711257923916975,49,39834.25739197832
10,B,0.0863182734861645,21,C,0.9499423597382664,23,B,0.9563610946762986,60,39834.347791276494
63,A,0.7382189055403422,51,D,0.5685456603011939,54,D,0.2161099022637278,16,39834.918238104605
7,D,0.273201831672982,4,A,0.2697280507818587,0,B,0.4417732239005992,53,39835.631285102885
92,A,0.6238625416173293,1,E,0.8116126929887085,98,C,0.1798733016468775,90,39837.009644907
93,C,0.6957583379921807,4,C,0.3893773431033768,71,B,0.8749875387729167,8,39837.5908782895
55,E,0.3219107635818218,98,E,0.2392905282689783,68,A,0.2216012200830617,31,39843.49369561229
59,A,0.8151445974257844,31,A,0.556749024418776,31,D,0.0347414332014743,77,39845.156365889394
9,E,0.5499889821142169,18,C,0.2890344310916896,0,B,0.0389404025303941,21,39847.95011414949
38,C,0.8689994079518027,3,B,0.3961600381129555,65,A,0.4137533753659521,39,39848.48329369355
27,E,0.7632935525589475,86,E,0.6931575583743703,41,C,0.5227776086213014,77,39849.76387093743
48,C,0.8685756320374538,45,D,0.995948116591738,78,C,0.0416386317241377,51,39851.45096757435
35,E,0.020161382117894,82,D,0.6447315938227881,8,A,0.0928653464348182,77,39851.94482010879
12,E,0.2435062607385947,25,E,0.2764799035560237,75,A,0.0974629544933994,27,39854.6399478624
95,B,0.0900079404459386,49,A,0.0904655405025712,73,B,0.6685012848318432,43,39854.69683194342
35,A,0.4420830171893491,25,A,0.3619676317708132,23,D,0.2998150205072085,53,39856.28390434283
25,E,0.8899601216153182,70,A,0.0193106855533886,18,D,0.5625726533508772,96,39865.38214094525
85,D,0.4675402622668692,31,D,0.4647547351933574,50,E,0.0736959710746754,47,39867.26645444343
3,B,0.8497130445803941,96,D,0.6599837671255581,80,A,0.8921155602807018,21,39871.849851853214
94,A,0.3271782380193179,43,B,0.5117959764625107,1,C,0.3044332684230698,34,39873.89110627521
81,B,0.3395700728052524,25,A,0.8652823020836145,9,E,0.7782007235370306,44,39876.6229785632
63,A,0.8955617303268776,60,D,0.4940500868803226,68,A,0.8267030708436713,27,39880.93187298393
37,C,0.4258171465117015,87,D,0.4623800607161175,5,A,0.9879086373459112,66,39885.55844995856
87,E,0.7897654877946664,50,A,0.3096771801361235,61,E,0.7410389038657531,85,39889.802421888206
86,D,0.2366435478819013,58,A,0.8376137039750985,65,D,0.4428055480923226,37,39892.33077907976
21,B,0.9488008296776356,86,D,0.9035986711203712,7,A,0.1526278163932404,52,39902.84143399766
1,B,0.5745782465305711,37,E,0.9779187363071488,67,E,0.0478722288841173,86,39910.29228255293
30,B,0.7593235685784019,25,D,0.98120899609396,58,B,0.8862598172467037,5,39910.68344085593
10,B,0.0895156997948855,44,B,0.9804236260839612,49,B,0.4466633918877,13,39917.26035624655
91,E,0.4926642258305287,30,C,0.7119589144237278,94,C,0.7499636801553958,85,39919.48353304531
45,A,0.9010384977340232,69,A,0.5626529021302534,35,D,0.4963304806607789,35,39923.73552687013
95,E,0.8770386290433045,44,B,0.1723444638166643,7,E,0.8796644771580013,83,39925.50871960245
61,C,0.0468139572342275,30,E,0.7670631790430608,94,D,0.7496653424750589,50,39932.09939821517
68,E,0.3036984691289467,60,C,0.7348801466974445,16,D,0.0854577593471099,86,39942.3617619823
63,E,0.4433200064790801,47,D,0.8424021577026167,58,E,0.7521469056415742,76,39944.082514415386
9,C,0.1722648143557882,44,A,0.4624510754956477,77,A,0.2668141487415848,43,39944.148742864
39,E,0.7299983109899704,59,D,0.8924214582303691,7,B,0.7730562115461422,44,39945.20555710205
23,A,0.1845119955987115,60,B,0.718674344914115,88,C,0.948515001250784,72,39949.30590176747
98,D,0.3466396943698862,51,A,0.1711253377488053,77,A,0.9301322089969728,40,39950.67359676028
43,C,0.6632806368578182,51,D,0.2069035169296971,86,D,0.1250002324639882,5,39953.52779544827
59,B,0.4820893445244799,75,A,0.8142655210353151,42,D,0.0546722392065472,91,39955.51635228299
61,A,0.7385710386348938,80,B,0.4256934085604694,62,E,0.7769816399166084,6,39958.37465586841
86,D,0.9612079012228596,61,D,0.2490129466439488,80,B,0.7099617122642987,82,39962.36628681346
16,A,0.1165466877151975,25,C,0.4225765007021793,11,B,0.1761724770201844,94,39965.68869980949
64,A,0.7095677163980609,66,E,0.1613777336841106,83,C,0.6845673333709928,98,39968.47707900357
94,B,0.2303441556321145,78,D,0.8917366795595415,97,A,0.0154878658940238,92,39970.97181673374
94,D,0.4144767274075692,48,A,0.0715394154751987,55,C,0.6311620848425216,46,39973.56746489871
56,A,0.0328627257951398,87,D,0.3532415152268373,48,D,0.8323055559011369,32,39975.39472788604
54,B,0.1359073822926989,93,A,0.5569287593059883,51,D,0.6418390009055488,21,39975.81960740563
52,C,0.3197772890488997,43,B,0.8736456258451214,10,B,0.0653964207393588,66,39980.41267933684
55,B,0.3419858052879849,35,E,0.7815488889399258,26,D,0.9909723706649284,76,39988.4354105072
97,E,0.8995852164620958,52,A,0.0224235840468254,61,A,0.3560914791332198,12,39988.64260813502
8,B,0.7418129092665151,43,D,0.8252481427293415,8,A,0.3804781915554206,55,39993.62067177033
21,B,0.9721829681870412,90,B,0.6381200658802416,81,C,0.0847513373080374,76,39998.07038954934
12,B,0.5990715103352405,21,C,0.1333483983177921,35,A,0.1671176816619362,11,39999.45031238047
88,A,0.2417137320913179,1,D,0.6174775593835032,45,D,0.2711757935154107,4,40000.92945712565
47,D,0.3276550299216428,6,E,0.817894217387527,91,E,0.7992023695299788,76,40001.86252996919
17,B,0.3198359232919671,15,B,0.6021118706837605,83,B,0.6917488078194305,54,40004.93931595709
75,B,0.3264943276632516,87,D,0.999146745635872,28,B,0.5836488297641262,75,40007.21524303841
39,E,0.6729641731118157,93,A,0.5070034216336309,67,B,0.863893214548839,73,40007.85149155855
16,E,0.5308079280904162,43,A,0.6731310799790988,78,E,0.9978051900130605,14,40011.21700899799
14,C,0.3854241780866443,64,A,0.070373512982871,40,D,0.3847744582159668,65,40014.57839274289
14,C,0.1490897687287166,90,D,0.8131981726870983,27,A,0.3912234279913876,37,40020.9515903373
78,E,0.0221391629421459,72,E,0.6241030237307992,63,D,0.7360893755328096,79,40029.291650272615
62,D,0.2188346775876926,70,A,0.561242804020921,23,C,0.6443488277075152,96,40036.17539464323
38,C,0.1074714039686812,68,D,0.7088087109763197,15,D,0.0133934479003973,97,40037.017177412105
12,D,0.7854450308522394,60,D,0.5605097618211887,21,D,0.6554273047345044,54,40038.14483983821
80,E,0.1124979578138853,29,E,0.7664514151531285,46,B,0.7196083899631894,88,40042.56091660346
31,C,0.7242282373068362,41,B,0.5835155934724789,16,D,0.9859365920753632,54,40047.33057182981
8,B,0.3856586897760826,90,B,0.5200538328145387,0,E,0.5867710026453947,46,40050.10068431901
39,E,0.0733783897437759,73,D,0.1350194847216871,30,B,0.6844178110941063,89,40051.79286130369
19,C,0.8127300494315858,24,B,0.4718307642132507,88,C,0.7887477052745633,13,40058.78557434533
89,D,0.5796305702366134,81,C,0.5382346617357625,11,E,0.0959596205673951,14,40064.74364781783
90,D,0.235761512863573,70,E,0.62457379843978,19,E,0.7346521759088477,34,40073.042570129954
84,C,0.8946811743326679,56,D,0.4558921633363354,18,C,0.5468657139087001,30,40092.71528127301
81,D,0.0452583138705514,94,B,0.146643441145776,4,A,0.1000755829307372,33,40098.22402480826
76,C,0.2018196081977629,31,B,0.1503626209490066,14,D,0.6698808430641064,72,40099.739099300365
79,C,0.752046927805861,49,E,0.7209877495247443,24,D,0.2345042746876829,6,40109.29510209219
72,D,0.7093779303098892,74,A,0.6614472488754823,34,A,0.5378978534010095,37,40110.86487862871
62,A,0.289271693724478,9,B,0.2594993214916389,54,C,0.2809602097159158,0,40113.38672029246
75,B,0.0620248753527831,21,E,0.4458575945775174,62,A,0.1045363769700298,86,40123.70661598996
43,E,0.8580780722249438,94,A,0.3069576825075035,46,B,0.2508644173008785,13,40127.79632306316
37,B,0.3136976380699026,40,D,0.1810228566124359,66,B,0.4388066221082581,24,40128.05508336293
82,E,0.1957134149282652,46,A,0.3261635782483177,81,B,0.494128858672432,7,40128.81191691504
59,E,0.5160618223609771,13,B,0.2626890675262227,63,A,0.1484809192998223,39,40130.79499354967
70,B,0.9102271992824472,2,D,0.0824276200759117,21,E,0.3209786243327396,5,40131.1491993949
98,C,0.0435465778433753,87,D,0.5044865726723269,79,B,0.8593906433865881,78,40132.18704327834
47,D,0.7658040880308877,77,A,0.450884053000087,78,A,0.9103821318439044,19,40140.72122891657
17,A,0.5724732279387089,52,D,0.714608330028399,68,B,0.5351820865306982,80,40142.619957364914
15,A,0.4254491165518169,15,A,0.6203056685952146,76,B,0.4903616080812991,95,40145.44588592733
54,A,0.74408044410506,60,A,0.3433781745449256,91,D,0.5814091246550603,58,40151.89052391827
38,B,0.9658244244416324,27,A,0.4963042010548105,73,A,0.2145694558866091,5,40152.21104972912
67,B,0.229206211162691,34,E,0.5360831131959095,79,D,0.9935711490896144,38,40152.767510073245
58,C,0.1436473650721196,1,B,0.9175486076365869,1,C,0.7452727209723394,91,40157.7524680498
88,A,0.912881745222697,60,D,0.98169434226672,99,B,0.2387458794395468,9,40160.5117649611
95,C,0.6689530774573037,55,C,0.8155428014951247,24,B,0.2721464073024215,8,40167.693958169
61,A,0.437986021561966,97,B,0.5621045521299611,60,D,0.6484123875646826,33,40171.03053965524
12,B,0.5732595702642831,54,C,0.9281068426342042,4,A,0.3228465291898984,76,40173.2007650095
80,D,0.745613905176244,17,A,0.1781127184699965,27,E,0.355316771979564,54,40174.112421879465
5,D,0.7730318987057172,70,D,0.6964960796411477,80,E,0.780942670160249,74,40176.58578196392
82,D,0.9198941808189646,48,B,0.4604677164291245,65,C,0.266927049685282,74,40178.38206733048
76,D,0.4268427888956226,41,C,0.1447489232429805,14,A,0.7052411965292109,93,40178.50285755594
59,E,0.293410910019395,6,C,0.0752099871680015,54,A,0.9348848634303774,91,40182.06012474282
89,A,0.6396642667898419,3,C,0.4807418370553219,37,D,0.1241351569982377,86,40184.89625371606
13,D,0.4157278992795303,42,B,0.23896920396599,92,B,0.1442841946590939,60,40187.0654086891
94,E,0.5945984539489779,79,E,0.2505062587698028,22,B,0.942873100811816,58,40187.80375418872
53,E,0.4199857984559502,58,A,0.3202168873385821,81,A,0.2035192572358853,78,40189.21074508016
3,E,0.1529957866781744,48,D,0.7183642189142949,13,E,0.0209008315987471,10,40190.80421768574
38,C,0.4694267516589584,59,C,0.1640896015540829,31,C,0.8685079160200994,12,40191.861269623805
